Row.names	freq	prev	p.freq	p.prev	p	contaminant	Kingdom	Phylum	Class	Order	Family	Genus	Species
af58d9abe65c92134dfbe13d10173b07	0	0	NA	NA	NA	FALSE	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	Fungi_sp
fa908e44af18fe1eb338caa54bf029c8	0	0	NA	NA	NA	FALSE	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces_cerevisiae
ad0ec71b4a17c16bf3428dab7afb0b6a	0	0	NA	NA	NA	FALSE	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Issatchenkia	Issatchenkia_orientalis
7b30490cd78c377e1379832f920aef01	0	0	NA	NA	NA	FALSE	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	Fungi_sp
1725497dbe7778810a9fba41e47da798	0	0	NA	NA	NA	FALSE	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Lophiostomataceae	Lophiostoma	NA
13cc19aab43e96df935e0fecbfca527f	0	0	NA	NA	NA	FALSE	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Parasola	Parasola_malakandensis
f1870e7b348dac9d2e178f765f9bc6ed	0	0	NA	NA	NA	FALSE	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Cladosporiaceae	Cladosporium	Cladosporium_tenuissimum
27591b2bf184e5416545dc92f8ff26bb	0	0	NA	NA	NA	FALSE	Fungi	Basidiomycota	Cystobasidiomycetes	Cystobasidiomycetes_ord_Incertae_sedis	Symmetrosporaceae	Symmetrospora	Symmetrospora_suhii
79f6c072eea6d58cabcbed27cf2a52f6	0	0	NA	NA	NA	FALSE	Fungi	Basidiomycota	Agaricomycetes	Russulales	Peniophoraceae	Peniophora	Peniophora_duplex
263d6968d2f02d77e75926e533b3cab7	0	0	NA	NA	NA	FALSE	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Lophiostomataceae	Biappendiculispora	Biappendiculispora_sp
21b1064a0a705e952b0ddea0cfe77631	0	0	NA	NA	NA	FALSE	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	Alternaria_infectoria
712adeb36abd6cceb844c722e2a36c7f	0	0	NA	NA	NA	FALSE	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Naemateliaceae	Naematelia	Naematelia_aurantia
88195c6234eea7fe49ab9538c2d255f4	0	0	NA	NA	NA	FALSE	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis	Candida	Candida_tropicalis
3b6888261198028194246a6cd43a383d	4.358696987347891e-5	1	NA	NA	NA	FALSE	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Dioszegia	Dioszegia_sp
